,Unnamed: 0,X [s],Avanti sensor 1: EMG 1 [V],Avanti sensor 2: EMG 2 [V],Avanti sensor 3: EMG 3 [V],Avanti sensor 4: EMG 4 [V],Avanti sensor 5: EMG 5 [V],Avanti sensor 6: EMG 6 [V],Avanti sensor 7: EMG 7 [V],Avanti sensor 8: EMG 8 [V],Avanti sensor 9: EMG 9 [V],Avanti sensor 10: EMG 10 [V]
22268,22268,17.6834,-1.2253e-05,-1.35958e-05,-2.16526e-05,-1.72885e-05,-2.04776e-05,-3.86053e-06,4.48157e-05,-1.7792e-05,2.34989e-06,8.22461e-06
22269,22269,17.6842,-1.25887e-05,-1.52743e-05,-2.16526e-05,-1.61135e-05,-2.23239e-05,-3.86053e-06,4.28016e-05,-2.16526e-05,4.53193e-06,7.21752e-06
22270,22270,17.685,-1.2253e-05,-1.79599e-05,-2.06455e-05,-1.46029e-05,-2.38346e-05,-5.03548e-06,3.91089e-05,-2.6688e-05,5.20333e-06,8.22461e-06
22271,22271,17.6858,-1.42672e-05,-1.71206e-05,-2.16526e-05,-1.69528e-05,-2.14847e-05,-8.22461e-06,4.24659e-05,-2.73594e-05,3.86053e-06,4.19623e-06
22272,22272,17.6866,-1.42672e-05,-1.32601e-05,-2.09812e-05,-1.29244e-05,-2.09812e-05,-6.37827e-06,3.74304e-05,-3.25628e-05,1.51064e-06,1.17494e-06
22273,22273,17.6874,-1.42672e-05,-1.35958e-05,-2.06455e-05,-1.15816e-05,-1.76242e-05,-3.18914e-06,1.86313e-05,-3.50805e-05,2.51774e-06,-1.67849e-07
22274,22274,17.6882,-1.62814e-05,-1.64492e-05,-2.18204e-05,-1.4435e-05,-1.59457e-05,-4.19623e-06,1.84634e-06,-3.59197e-05,4.53193e-06,3.18914e-06
22275,22275,17.689,-1.84634e-05,-1.29244e-05,-2.09812e-05,-1.29244e-05,-1.37636e-05,-7.21752e-06,-6.37827e-06,-3.81018e-05,4.86763e-06,5.87472e-06
22276,22276,17.6898,-1.62814e-05,-1.32601e-05,-2.23239e-05,-1.51064e-05,-1.29244e-05,-9.73526e-06,-1.52743e-05,-3.97803e-05,5.70687e-06,5.87472e-06
22277,22277,17.6906,-1.561e-05,-1.46029e-05,-2.26596e-05,-1.69528e-05,-1.52743e-05,-6.88182e-06,-2.97093e-05,-3.96124e-05,7.04967e-06,6.88182e-06
22278,22278,17.6914,-1.76242e-05,-1.49386e-05,-2.16526e-05,-1.62814e-05,-1.72885e-05,-3.02129e-06,-3.23949e-05,-3.72625e-05,6.54612e-06,7.04967e-06
22279,22279,17.6921,-1.76242e-05,-1.42672e-05,-2.29953e-05,-1.29244e-05,-1.76242e-05,-6.21042e-06,-2.56809e-05,-3.64233e-05,8.56031e-06,5.20333e-06
22280,22280,17.6929,-1.59457e-05,-1.2253e-05,-2.50095e-05,-1.66171e-05,-1.59457e-05,-8.56031e-06,-3.02129e-05,-3.13878e-05,7.88891e-06,6.88182e-06
22281,22281,17.6937,-1.84634e-05,-1.25887e-05,-2.4506e-05,-1.76242e-05,-1.67849e-05,-5.53903e-06,-2.43381e-05,-3.18914e-05,5.53903e-06,7.21752e-06
22282,22282,17.6945,-1.79599e-05,-1.62814e-05,-2.06455e-05,-1.72885e-05,-1.62814e-05,-4.86763e-06,-1.15816e-05,-3.40734e-05,3.86053e-06,7.88891e-06
22283,22283,17.6953,-1.51064e-05,-1.59457e-05,-2.23239e-05,-1.69528e-05,-1.66171e-05,-4.02838e-06,1.17494e-06,-2.87022e-05,3.18914e-06,8.56031e-06
22284,22284,17.6961,-1.25887e-05,-1.59457e-05,-2.13169e-05,-1.8967e-05,-1.79599e-05,-8.39246e-07,9.56741e-06,-2.53452e-05,2.85344e-06,7.55322e-06
22285,22285,17.6969,-1.59457e-05,-1.37636e-05,-2.19883e-05,-2.04776e-05,-2.01419e-05,-2.51774e-06,2.29953e-05,-2.46738e-05,-1.67849e-07,7.21752e-06
22286,22286,17.6977,-1.49386e-05,-9.06386e-06,-2.3331e-05,-1.96384e-05,-2.16526e-05,-3.18914e-06,4.59907e-05,-2.03098e-05,2.85344e-06,4.53193e-06
22287,22287,17.6985,-1.42672e-05,-1.02388e-05,-2.19883e-05,-1.62814e-05,-2.03098e-05,-1.51064e-06,5.20333e-05,-2.23239e-05,2.51774e-06,3.86053e-06
22288,22288,17.6993,-1.66171e-05,-1.32601e-05,-2.16526e-05,-1.42672e-05,-2.18204e-05,-1.0071e-06,3.5584e-05,-2.43381e-05,-5.03548e-07,3.18914e-06
22289,22289,17.7001,-1.30922e-05,-1.35958e-05,-2.04776e-05,-1.59457e-05,-1.8967e-05,-1.67849e-07,2.13169e-05,-2.71916e-05,-5.03548e-07,4.86763e-06
22290,22290,17.7009,-1.35958e-05,-1.17494e-05,-2.03098e-05,-1.76242e-05,-1.62814e-05,2.01419e-06,1.12459e-05,-2.63523e-05,3.52483e-06,7.88891e-06
22291,22291,17.7017,-1.46029e-05,-1.10781e-05,-2.1149e-05,-1.62814e-05,-1.42672e-05,1.0071e-06,-2.18204e-06,-2.98772e-05,5.70687e-06,6.21042e-06
22292,22292,17.7025,-1.27565e-05,-1.59457e-05,-2.03098e-05,-1.57778e-05,-1.49386e-05,-5.03548e-07,-4.19623e-06,-3.42412e-05,7.21752e-06,6.54612e-06
22293,22293,17.7033,-1.14137e-05,-1.72885e-05,-1.96384e-05,-1.67849e-05,-1.66171e-05,-1.51064e-06,-2.18204e-06,-3.44091e-05,4.19623e-06,6.88182e-06
22294,22294,17.7041,-1.39315e-05,-1.30922e-05,-1.79599e-05,-1.66171e-05,-1.76242e-05,-1.84634e-06,3.35698e-07,-3.44091e-05,1.17494e-06,6.88182e-06
22295,22295,17.7049,-1.42672e-05,-9.06386e-06,-1.84634e-05,-2.03098e-05,-2.09812e-05,-4.86763e-06,2.85344e-06,-3.35698e-05,1.67849e-06,7.72107e-06
22296,22296,17.7056,-1.10781e-05,-1.0071e-05,-2.16526e-05,-1.84634e-05,-2.18204e-05,-5.20333e-06,1.24208e-05,-3.25628e-05,1.67849e-07,7.21752e-06
22297,22297,17.7064,-8.89601e-06,-1.05745e-05,-2.03098e-05,-1.72885e-05,-2.36667e-05,-1.67849e-06,1.42672e-05,-3.42412e-05,-6.71397e-07,3.35698e-06
22298,22298,17.7072,-1.2253e-05,-9.9031e-06,-2.09812e-05,-1.7792e-05,-2.18204e-05,-1.67849e-06,1.25887e-05,-3.0045e-05,5.87472e-06,2.34989e-06
22299,22299,17.708,-1.19173e-05,-1.09102e-05,-2.29953e-05,-1.96384e-05,-2.18204e-05,-1.17494e-06,2.03098e-05,-2.3331e-05,8.22461e-06,5.53903e-06
22300,22300,17.7088,-1.24208e-05,-1.19173e-05,-1.93027e-05,-1.86313e-05,-1.8967e-05,-1.17494e-06,2.56809e-05,-2.23239e-05,3.18914e-06,5.20333e-06
22301,22301,17.7096,-1.19173e-05,-1.39315e-05,-1.93027e-05,-1.69528e-05,-1.59457e-05,-4.19623e-06,2.4506e-05,-2.03098e-05,1.51064e-06,6.54612e-06
22302,22302,17.7104,-1.27565e-05,-1.35958e-05,-2.06455e-05,-1.81277e-05,-1.82956e-05,-5.87472e-06,1.98062e-05,-2.03098e-05,1.0071e-06,6.54612e-06
22303,22303,17.7112,-1.09102e-05,-1.49386e-05,-2.23239e-05,-1.99741e-05,-1.94705e-05,-8.22461e-06,1.86313e-05,-2.09812e-05,1.84634e-06,6.04257e-06
22304,22304,17.712,-9.9031e-06,-1.62814e-05,-2.50095e-05,-1.69528e-05,-1.37636e-05,-6.71397e-06,7.88891e-06,-2.4506e-05,1.67849e-07,5.87472e-06
22305,22305,17.7128,-1.19173e-05,-1.39315e-05,-2.60166e-05,-1.51064e-05,-1.39315e-05,-5.87472e-06,-4.19623e-06,-3.0045e-05,-5.20333e-06,7.38537e-06
22306,22306,17.7136,-1.02388e-05,-9.56741e-06,-2.29953e-05,-1.66171e-05,-1.42672e-05,-5.03548e-06,-1.17494e-05,-3.10521e-05,-9.56741e-06,4.53193e-06
22307,22307,17.7144,-7.55322e-06,-1.04067e-05,-2.23239e-05,-1.72885e-05,-1.4435e-05,-3.69268e-06,-9.23171e-06,-3.62554e-05,-1.35958e-05,3.18914e-06
22308,22308,17.7152,-1.10781e-05,-1.39315e-05,-2.18204e-05,-1.39315e-05,-1.39315e-05,-5.53903e-06,-3.18914e-06,-3.79339e-05,-1.7792e-05,3.52483e-06
22309,22309,17.716,-1.25887e-05,-1.52743e-05,-2.13169e-05,-1.32601e-05,-1.29244e-05,-8.05676e-06,-6.71397e-07,-4.04517e-05,-2.16526e-05,-1.67849e-07
22310,22310,17.7168,-1.29244e-05,-1.42672e-05,-2.29953e-05,-1.32601e-05,-1.35958e-05,-1.12459e-05,4.53193e-06,-4.06195e-05,-2.83665e-05,5.03548e-07
22311,22311,17.7176,-1.12459e-05,-1.2253e-05,-2.26596e-05,-1.52743e-05,-1.71206e-05,-1.09102e-05,1.25887e-05,-3.97803e-05,-2.83665e-05,-8.39246e-07
22312,22312,17.7184,-1.20851e-05,-1.32601e-05,-2.19883e-05,-1.46029e-05,-2.56809e-05,-1.30922e-05,1.35958e-05,-3.74304e-05,-1.49386e-05,-2.01419e-06
22313,22313,17.7191,-9.9031e-06,-1.25887e-05,-2.09812e-05,-1.46029e-05,-2.36667e-05,-1.20851e-05,1.72885e-05,-3.6759e-05,-1.20851e-05,-1.67849e-07
22314,22314,17.7199,-1.15816e-05,-9.23171e-06,-2.03098e-05,-1.57778e-05,-1.93027e-05,-9.23171e-06,2.06455e-05,-3.47448e-05,-1.8967e-05,-8.39246e-07
22315,22315,17.7207,-1.62814e-05,-1.04067e-05,-2.29953e-05,-1.57778e-05,-2.1149e-05,-7.04967e-06,2.18204e-05,-3.50805e-05,-2.58488e-05,-3.18914e-06
22316,22316,17.7215,-1.39315e-05,-1.10781e-05,-2.29953e-05,-1.82956e-05,-2.50095e-05,-6.54612e-06,2.1149e-05,-3.70947e-05,-2.19883e-05,-1.17494e-06
22317,22317,17.7223,-1.40993e-05,-1.09102e-05,-2.23239e-05,-1.69528e-05,-2.43381e-05,-5.53903e-06,1.4435e-05,-3.77661e-05,-2.23239e-05,1.67849e-07
22318,22318,17.7231,-1.42672e-05,-1.17494e-05,-1.96384e-05,-1.52743e-05,-2.43381e-05,-6.21042e-06,1.09102e-05,-3.60876e-05,-1.12459e-05,2.34989e-06
22319,22319,17.7239,-1.30922e-05,-1.05745e-05,-2.03098e-05,-1.25887e-05,-1.93027e-05,-6.21042e-06,4.86763e-06,-3.87732e-05,8.89601e-06,2.85344e-06
22320,22320,17.7247,-1.27565e-05,-1.15816e-05,-2.09812e-05,-1.4435e-05,-1.93027e-05,-4.53193e-06,-8.39246e-07,-4.11231e-05,2.93736e-05,6.88182e-06
22321,22321,17.7255,-1.561e-05,-1.09102e-05,-2.16526e-05,-1.561e-05,-1.52743e-05,-3.86053e-06,-3.18914e-06,-4.07874e-05,3.81018e-05,7.55322e-06
22322,22322,17.7263,-1.82956e-05,-1.02388e-05,-2.03098e-05,-1.24208e-05,-1.71206e-05,-3.52483e-06,-2.85344e-06,-3.91089e-05,3.91089e-05,8.89601e-06
22323,22323,17.7271,-1.49386e-05,-1.29244e-05,-1.82956e-05,-1.09102e-05,-1.86313e-05,-2.18204e-06,8.39246e-07,-3.50805e-05,4.31373e-05,1.07424e-05
22324,22324,17.7279,-1.35958e-05,-1.46029e-05,-2.03098e-05,-1.35958e-05,-1.37636e-05,3.35698e-07,4.36408e-06,-3.10521e-05,5.01869e-05,1.29244e-05
22325,22325,17.7287,-1.32601e-05,-1.42672e-05,-2.16526e-05,-1.49386e-05,-1.32601e-05,-3.18914e-06,3.86053e-06,-2.87022e-05,5.4551e-05,1.27565e-05
22326,22326,17.7295,-1.25887e-05,-1.64492e-05,-2.03098e-05,-1.49386e-05,-1.91348e-05,-4.19623e-06,5.87472e-06,-2.81987e-05,6.59647e-05,1.52743e-05
22327,22327,17.7303,-1.05745e-05,-1.57778e-05,-2.09812e-05,-1.20851e-05,-1.76242e-05,-1.84634e-06,1.0071e-06,-3.03807e-05,8.94636e-05,1.8967e-05
22328,22328,17.7311,-1.12459e-05,-1.62814e-05,-2.18204e-05,-1.52743e-05,-1.64492e-05,-1.67849e-06,-4.19623e-06,-3.17235e-05,0.000103899,2.31632e-05
22329,22329,17.7319,-9.9031e-06,-1.57778e-05,-1.96384e-05,-1.62814e-05,-1.76242e-05,-1.0071e-06,-2.34989e-06,-2.70237e-05,9.03029e-05,2.36667e-05
22330,22330,17.7326,-1.05745e-05,-1.72885e-05,-2.03098e-05,-1.39315e-05,-1.52743e-05,-2.85344e-06,-5.03548e-07,-2.87022e-05,5.13619e-05,2.06455e-05
22331,22331,17.7334,-1.2253e-05,-1.72885e-05,-2.23239e-05,-1.19173e-05,-1.66171e-05,-6.71397e-07,-2.01419e-06,-2.80308e-05,2.13169e-05,1.82956e-05
22332,22332,17.7342,-1.39315e-05,-1.69528e-05,-2.56809e-05,-1.30922e-05,-2.23239e-05,-5.03548e-07,-4.69978e-06,-2.75273e-05,5.20333e-06,1.14137e-05
22333,22333,17.735,-1.05745e-05,-1.47707e-05,-2.36667e-05,-1.52743e-05,-2.65202e-05,-3.69268e-06,-6.88182e-06,-2.70237e-05,-3.69268e-06,8.56031e-06
22334,22334,17.7358,-1.14137e-05,-1.42672e-05,-2.1149e-05,-1.66171e-05,-2.46738e-05,-4.53193e-06,-6.37827e-06,-2.92058e-05,-1.15816e-05,4.19623e-06
22335,22335,17.7366,-9.9031e-06,-1.37636e-05,-2.3331e-05,-1.66171e-05,-2.19883e-05,-3.52483e-06,-5.53903e-06,-2.85344e-05,-1.62814e-05,5.03548e-07
22336,22336,17.7374,-9.73526e-06,-1.29244e-05,-2.24918e-05,-1.82956e-05,-2.03098e-05,-2.85344e-06,-6.88182e-06,-2.76951e-05,-2.73594e-05,1.67849e-07
22337,22337,17.7382,-1.37636e-05,-1.29244e-05,-1.96384e-05,-1.86313e-05,-1.71206e-05,-4.19623e-06,-9.06386e-06,-2.83665e-05,-3.64233e-05,4.19623e-06
22338,22338,17.739,-1.27565e-05,-1.29244e-05,-2.29953e-05,-1.93027e-05,-1.72885e-05,-4.53193e-06,-8.22461e-06,-2.46738e-05,-4.58228e-05,6.54612e-06
22339,22339,17.7398,-1.05745e-05,-1.49386e-05,-2.31632e-05,-1.86313e-05,-1.82956e-05,-2.18204e-06,-9.56741e-06,-2.73594e-05,-4.95155e-05,8.39246e-07
22340,22340,17.7406,-1.10781e-05,-1.62814e-05,-2.13169e-05,-1.8967e-05,-2.03098e-05,-3.18914e-06,-7.88891e-06,-2.93736e-05,-4.64942e-05,-8.39246e-07
22341,22341,17.7414,-1.19173e-05,-1.91348e-05,-1.99741e-05,-1.76242e-05,-2.38346e-05,-2.68559e-06,-4.53193e-06,-2.63523e-05,-4.17945e-05,1.17494e-06
22342,22342,17.7422,-1.20851e-05,-1.94705e-05,-1.86313e-05,-1.76242e-05,-2.26596e-05,-4.53193e-06,-3.52483e-06,-2.56809e-05,-3.65911e-05,1.67849e-07
22343,22343,17.743,-1.10781e-05,-1.84634e-05,-1.96384e-05,-1.8967e-05,-1.79599e-05,-4.53193e-06,-2.51774e-06,-2.83665e-05,-2.4506e-05,5.03548e-07
22344,22344,17.7438,-1.02388e-05,-1.49386e-05,-2.09812e-05,-1.82956e-05,-1.71206e-05,-3.35698e-06,-2.34989e-06,-2.60166e-05,-1.14137e-05,2.34989e-06
22345,22345,17.7446,-1.05745e-05,-1.2253e-05,-2.16526e-05,-1.84634e-05,-1.39315e-05,-1.51064e-06,1.17494e-06,-2.26596e-05,-1.67849e-07,2.18204e-06
22346,22346,17.7454,-1.2253e-05,-1.35958e-05,-1.98062e-05,-2.18204e-05,-1.25887e-05,-4.36408e-06,4.19623e-06,-2.3331e-05,1.05745e-05,7.04967e-06
22347,22347,17.7461,-1.35958e-05,-1.46029e-05,-1.99741e-05,-2.09812e-05,-1.54421e-05,-4.36408e-06,3.18914e-06,-2.29953e-05,1.86313e-05,9.56741e-06
22348,22348,17.7469,-1.32601e-05,-1.49386e-05,-2.03098e-05,-1.67849e-05,-1.86313e-05,-3.18914e-06,2.85344e-06,-2.50095e-05,3.18914e-05,9.06386e-06
22349,22349,17.7477,-1.561e-05,-1.76242e-05,-2.16526e-05,-1.59457e-05,-1.59457e-05,-3.18914e-06,4.86763e-06,-2.43381e-05,3.70947e-05,9.9031e-06
22350,22350,17.7485,-1.30922e-05,-1.72885e-05,-2.23239e-05,-1.72885e-05,-1.561e-05,-2.18204e-06,8.56031e-06,-2.92058e-05,2.13169e-05,1.05745e-05
22351,22351,17.7493,-1.2253e-05,-1.51064e-05,-2.16526e-05,-1.35958e-05,-1.25887e-05,-2.85344e-06,9.73526e-06,-2.95415e-05,-1.0071e-06,7.21752e-06
22352,22352,17.7501,-1.4435e-05,-1.4435e-05,-2.31632e-05,-1.19173e-05,-1.19173e-05,-8.39246e-07,1.15816e-05,-2.73594e-05,-1.12459e-05,3.86053e-06
22353,22353,17.7509,-1.32601e-05,-1.49386e-05,-2.38346e-05,-1.59457e-05,-1.40993e-05,-8.39246e-07,1.2253e-05,-2.51774e-05,-1.17494e-05,2.85344e-06
22354,22354,17.7517,-1.25887e-05,-1.19173e-05,-2.40024e-05,-1.35958e-05,-1.86313e-05,-1.67849e-06,1.09102e-05,-2.43381e-05,-1.35958e-05,1.84634e-06
22355,22355,17.7525,-1.2253e-05,-1.17494e-05,-2.23239e-05,-1.37636e-05,-1.20851e-05,-2.18204e-06,1.04067e-05,-2.31632e-05,-1.62814e-05,2.34989e-06
22356,22356,17.7533,-1.25887e-05,-1.35958e-05,-2.06455e-05,-1.35958e-05,3.52483e-06,-1.84634e-06,6.54612e-06,-2.48417e-05,-1.24208e-05,8.39246e-07
22357,22357,17.7541,-9.9031e-06,-1.35958e-05,-1.98062e-05,-8.72816e-06,2.18204e-06,-3.86053e-06,3.02129e-06,-2.40024e-05,5.03548e-07,2.85344e-06
22358,22358,17.7549,-1.10781e-05,-1.29244e-05,-1.96384e-05,-1.09102e-05,-7.21752e-06,-8.39246e-07,4.69978e-06,-2.70237e-05,1.7792e-05,6.54612e-06
22359,22359,17.7557,-1.39315e-05,-1.46029e-05,-2.03098e-05,-1.42672e-05,-1.51064e-05,5.03548e-07,6.88182e-06,-3.07164e-05,3.20592e-05,6.21042e-06
22360,22360,17.7565,-1.15816e-05,-1.4435e-05,-2.09812e-05,-1.25887e-05,-1.91348e-05,-2.18204e-06,4.86763e-06,-3.27306e-05,3.6759e-05,3.86053e-06
22361,22361,17.7573,-1.15816e-05,-1.52743e-05,-2.16526e-05,-1.29244e-05,-1.99741e-05,-3.18914e-06,5.03548e-06,-3.30663e-05,2.13169e-05,1.84634e-06
22362,22362,17.7581,-1.52743e-05,-1.52743e-05,-2.36667e-05,-1.35958e-05,-1.96384e-05,-2.34989e-06,8.56031e-06,-3.37377e-05,9.9031e-06,5.03548e-07
22363,22363,17.7589,-1.29244e-05,-1.47707e-05,-2.31632e-05,-1.32601e-05,-2.43381e-05,-1.51064e-06,8.39246e-06,-3.57519e-05,7.72107e-06,-1.84634e-06
22364,22364,17.7596,-1.09102e-05,-1.39315e-05,-2.19883e-05,-1.46029e-05,-2.83665e-05,-8.39246e-07,4.86763e-06,-3.94446e-05,-3.18914e-06,-3.02129e-06
22365,22365,17.7604,-1.29244e-05,-1.35958e-05,-2.16526e-05,-1.62814e-05,-3.0045e-05,1.17494e-06,3.86053e-06,-3.60876e-05,-1.52743e-05,-2.34989e-06
22366,22366,17.7612,-1.46029e-05,-1.19173e-05,-2.23239e-05,-1.59457e-05,-2.4506e-05,-5.87472e-06,5.70687e-06,-3.17235e-05,-1.98062e-05,-1.51064e-06
22367,22367,17.762,-1.30922e-05,-1.29244e-05,-2.43381e-05,-1.59457e-05,-2.21561e-05,-7.72107e-06,9.73526e-06,-2.29953e-05,-1.81277e-05,-8.56031e-06
22368,22368,17.7628,-1.02388e-05,-1.51064e-05,-2.43381e-05,-1.76242e-05,-2.1149e-05,-6.88182e-06,9.9031e-06,-2.36667e-05,-1.99741e-05,-7.21752e-06
22369,22369,17.7636,-1.05745e-05,-1.561e-05,-2.23239e-05,-1.76242e-05,-1.72885e-05,-4.86763e-06,1.04067e-05,-2.16526e-05,-1.91348e-05,-6.21042e-06
22370,22370,17.7644,-1.05745e-05,-1.69528e-05,-2.24918e-05,-2.06455e-05,-1.72885e-05,-1.84634e-06,9.23171e-06,-2.26596e-05,-1.46029e-05,-5.53903e-06
22371,22371,17.7652,-1.15816e-05,-1.76242e-05,-2.29953e-05,-1.8967e-05,-1.94705e-05,-4.36408e-06,5.53903e-06,-2.63523e-05,-1.15816e-05,-5.53903e-06
22372,22372,17.766,-1.25887e-05,-1.49386e-05,-2.40024e-05,-1.52743e-05,-2.13169e-05,-5.53903e-06,6.71397e-06,-3.07164e-05,-1.29244e-05,-4.53193e-06
22373,22373,17.7668,-1.32601e-05,-1.32601e-05,-2.50095e-05,-1.76242e-05,-1.84634e-05,-4.86763e-06,6.21042e-06,-3.18914e-05,-4.86763e-06,-1.51064e-06
22374,22374,17.7676,-1.57778e-05,-1.42672e-05,-2.16526e-05,-1.7792e-05,-1.81277e-05,-7.21752e-06,8.72816e-06,-3.13878e-05,-1.67849e-06,-2.18204e-06
22375,22375,17.7684,-1.46029e-05,-1.76242e-05,-2.29953e-05,-1.99741e-05,-1.99741e-05,-8.22461e-06,8.22461e-06,-2.93736e-05,-6.21042e-06,-8.39246e-07
22376,22376,17.7692,-1.47707e-05,-1.82956e-05,-2.29953e-05,-2.3331e-05,-2.26596e-05,-5.87472e-06,1.02388e-05,-1.8967e-05,-5.70687e-06,1.67849e-07
22377,22377,17.77,-1.30922e-05,-1.561e-05,-2.29953e-05,-2.08133e-05,-2.13169e-05,-8.39246e-06,8.22461e-06,-1.57778e-05,-6.04257e-06,-3.52483e-06
22378,22378,17.7708,-1.52743e-05,-1.29244e-05,-2.03098e-05,-2.04776e-05,-1.76242e-05,-6.37827e-06,4.86763e-06,-2.1149e-05,-3.86053e-06,-3.18914e-06
22379,22379,17.7716,-1.51064e-05,-1.29244e-05,-1.99741e-05,-2.1149e-05,-2.3331e-05,-5.53903e-06,6.21042e-06,-2.40024e-05,-5.03548e-06,-2.34989e-06
22380,22380,17.7724,-1.39315e-05,-1.37636e-05,-1.96384e-05,-2.21561e-05,-2.93736e-05,-7.38537e-06,5.37118e-06,-2.48417e-05,-1.02388e-05,-1.51064e-06
22381,22381,17.7731,-1.35958e-05,-1.15816e-05,-2.23239e-05,-2.13169e-05,-2.70237e-05,-3.69268e-06,2.68559e-06,-2.73594e-05,-1.35958e-05,1.67849e-07
22382,22382,17.7739,-1.30922e-05,-1.17494e-05,-2.03098e-05,-1.96384e-05,-2.90379e-05,-2.85344e-06,3.52483e-06,-3.03807e-05,-1.35958e-05,-1.34279e-06
22383,22383,17.7747,-1.25887e-05,-1.30922e-05,-1.93027e-05,-1.79599e-05,-2.90379e-05,-6.88182e-06,-1.67849e-07,-3.23949e-05,-1.02388e-05,5.03548e-07
22384,22384,17.7755,-1.15816e-05,-1.32601e-05,-2.09812e-05,-1.86313e-05,-2.70237e-05,-8.89601e-06,-4.19623e-06,-3.50805e-05,-5.53903e-06,4.53193e-06
22385,22385,17.7763,-1.10781e-05,-1.29244e-05,-2.03098e-05,-1.69528e-05,-1.91348e-05,-5.53903e-06,-3.02129e-06,-3.3402e-05,1.17494e-06,3.35698e-06
22386,22386,17.7771,-8.89601e-06,-1.12459e-05,-1.93027e-05,-1.71206e-05,-1.69528e-05,-4.19623e-06,-5.03548e-06,-3.40734e-05,8.89601e-06,6.54612e-06
22387,22387,17.7779,-9.73526e-06,-1.0071e-05,-2.03098e-05,-1.49386e-05,-1.76242e-05,-5.70687e-06,-1.84634e-06,-3.50805e-05,1.64492e-05,9.73526e-06
22388,22388,17.7787,-9.9031e-06,-1.12459e-05,-2.06455e-05,-1.54421e-05,-1.66171e-05,-5.87472e-06,3.69268e-06,-3.25628e-05,1.46029e-05,1.05745e-05
22389,22389,17.7795,-1.12459e-05,-1.15816e-05,-2.04776e-05,-1.62814e-05,-1.39315e-05,-6.88182e-06,3.86053e-06,-3.47448e-05,1.39315e-05,1.12459e-05
22390,22390,17.7803,-1.25887e-05,-1.12459e-05,-2.16526e-05,-1.69528e-05,-1.52743e-05,-7.04967e-06,5.87472e-06,-3.6759e-05,1.99741e-05,9.73526e-06
22391,22391,17.7811,-1.12459e-05,-1.15816e-05,-1.86313e-05,-1.72885e-05,-1.72885e-05,-3.35698e-06,1.14137e-05,-3.87732e-05,2.26596e-05,1.2253e-05
22392,22392,17.7819,-1.02388e-05,-1.29244e-05,-1.84634e-05,-1.71206e-05,-1.96384e-05,-4.19623e-06,1.2253e-05,-3.59197e-05,3.0045e-05,1.25887e-05
22393,22393,17.7827,-1.09102e-05,-1.32601e-05,-2.03098e-05,-1.86313e-05,-2.19883e-05,-5.20333e-06,1.35958e-05,-3.44091e-05,3.03807e-05,1.29244e-05
22394,22394,17.7835,-9.9031e-06,-1.24208e-05,-1.86313e-05,-1.49386e-05,-2.40024e-05,-7.21752e-06,6.71397e-06,-3.87732e-05,1.98062e-05,1.32601e-05
22395,22395,17.7843,-9.56741e-06,-9.56741e-06,-2.03098e-05,-1.30922e-05,-2.83665e-05,-7.55322e-06,-5.03548e-07,-4.41444e-05,5.03548e-06,1.12459e-05
22396,22396,17.7851,-1.12459e-05,-7.88891e-06,-2.16526e-05,-1.49386e-05,-2.53452e-05,-6.54612e-06,3.35698e-06,-4.12909e-05,-4.69978e-06,1.09102e-05
22397,22397,17.7859,-1.27565e-05,-8.56031e-06,-2.24918e-05,-1.69528e-05,-2.31632e-05,-6.21042e-06,5.03548e-06,-3.64233e-05,-8.89601e-06,1.10781e-05
22398,22398,17.7866,-1.14137e-05,-9.23171e-06,-2.03098e-05,-1.561e-05,-1.86313e-05,-9.06386e-06,1.12459e-05,-3.13878e-05,-1.15816e-05,1.10781e-05
22399,22399,17.7874,-1.35958e-05,-1.09102e-05,-2.18204e-05,-1.32601e-05,-1.76242e-05,-1.10781e-05,2.53452e-05,-1.91348e-05,-1.69528e-05,8.22461e-06
22400,22400,17.7882,-1.59457e-05,-1.14137e-05,-2.23239e-05,-1.15816e-05,-1.82956e-05,-1.04067e-05,2.56809e-05,-1.2253e-05,-2.46738e-05,9.06386e-06
22401,22401,17.789,-1.4435e-05,-1.29244e-05,-2.03098e-05,-1.19173e-05,-1.67849e-05,-8.72816e-06,1.66171e-05,-1.7792e-05,-2.16526e-05,9.23171e-06
22402,22402,17.7898,-1.37636e-05,-1.19173e-05,-1.96384e-05,-1.27565e-05,-1.59457e-05,-9.39956e-06,1.19173e-05,-2.16526e-05,-1.4435e-05,6.54612e-06
22403,22403,17.7906,-1.39315e-05,-1.05745e-05,-2.06455e-05,-1.49386e-05,-1.46029e-05,-7.72107e-06,7.21752e-06,-2.51774e-05,-8.89601e-06,5.20333e-06
22404,22404,17.7914,-1.49386e-05,-1.54421e-05,-2.24918e-05,-1.62814e-05,-1.29244e-05,-5.53903e-06,-1.51064e-06,-2.76951e-05,-6.88182e-06,9.9031e-06
22405,22405,17.7922,-1.42672e-05,-1.561e-05,-2.16526e-05,-1.52743e-05,-2.01419e-05,-6.88182e-06,1.84634e-06,-3.20592e-05,-8.39246e-07,7.88891e-06
22406,22406,17.793,-1.40993e-05,-1.29244e-05,-2.03098e-05,-1.51064e-05,-2.43381e-05,-6.54612e-06,6.88182e-06,-2.58488e-05,8.39246e-07,3.52483e-06
